Timestamp,U3_HNC10AA101XQ01,U3_HNC10AN001XQ01,U3_HNC10CF101,U3_HNC10CG101XQ01,U3_DPU56A105
488,48.77981,304.48563,4.54346,48.07618,4695.27734
489,48.80901,303.58435,4.58261,48.08723,4731.00781
490,48.7578,305.73837,4.59199,48.09828,4741.3252
491,48.75389,304.47913,4.61999,48.10933,4751.64209
492,48.92303,304.44708,4.61127,48.12038,4761.95947
493,49.00653,305.09354,4.58987,48.13143,4724.98193
494,49.06754,303.68588,4.57833,48.14793,4683.18408
495,49.09221,303.27094,4.54799,48.17234,4679.29736
496,49.10744,306.07547,4.55817,48.19676,4730.55664
497,49.03604,307.46378,4.54645,48.22118,4733.2417
498,49.1468,304.89496,4.58934,48.2456,4724.33203
499,49.17615,307.4646,4.59134,48.27002,4715.42236
500,49.19429,304.88431,4.54166,48.29443,4706.5127
501,49.17421,305.03726,4.6004,48.31885,4722.73486
502,49.22056,306.65201,4.59836,48.34327,4749.3667
503,49.26186,305.36459,4.64318,48.36769,4775.99805
504,49.32645,304.811,4.58312,48.40112,4737.15918
505,49.42843,305.2912,4.56058,48.40205,4671.1875
506,49.52414,308.66028,4.61583,48.39265,4703.37891
507,49.49375,305.82172,4.58692,48.40746,4749.62012
508,49.51994,306.07803,4.59121,48.42228,4783.99951
509,49.58716,308.41086,4.61268,48.4371,4818.37939
510,49.59457,306.95331,4.65451,48.45191,4795.26904
511,49.64067,306.58707,4.61081,48.46673,4743.25684
512,49.62076,306.92596,4.59615,48.48154,4752.46191
513,49.64238,307.95676,4.63298,48.49636,4761.66748
514,49.59912,306.28204,4.59595,48.51118,4770.87256
515,49.57001,307.11404,4.57457,48.52599,4780.66553
516,49.55614,306.78262,4.60147,48.54081,4591.03076
517,49.5486,307.23709,4.61082,48.55563,4595.34082
518,49.48009,306.07303,4.59436,48.57044,4548.74463
519,49.43583,306.11096,4.60377,48.58526,4519.49268
520,49.40684,306.71103,4.6172,48.60008,4715.59424
521,49.42403,304.48859,4.5653,48.6149,4511.6958
522,49.41814,305.90723,4.58175,48.62971,4529.86963
523,49.48416,305.09283,4.64314,48.64454,4580.32275
524,49.42712,306.63013,4.57816,48.65935,4586.21191
525,49.37811,307.064,4.58395,48.67417,4726.90088
526,49.43044,305.173,4.61892,48.69003,4709.44043
527,49.40966,304.86505,4.5997,48.7147,4786.93994
528,49.46173,305.67944,4.61657,48.73936,4781.34131
529,49.41982,306.12271,4.60031,48.76403,4741.10498
530,49.44502,307.5,4.61225,48.7887,4765.37842
531,49.53169,305.94122,4.61483,48.81336,4796.36133
532,49.58713,305.88669,4.57834,48.83803,4827.34375
533,49.6659,305.72546,4.55173,48.86269,4812.04297
534,49.70823,306.92953,4.60553,48.88736,4782.73828
535,49.73519,304.52036,4.58775,48.91203,4777.0835
536,49.78408,307.12729,4.58951,48.93618,4771.42822
537,49.80455,307.14691,4.6133,48.95838,4755.52637
538,49.84172,305.88516,4.58699,48.98058,4732.94531
539,49.80083,307.55557,4.6356,49.00278,4710.36426
540,49.81298,308.72833,4.61126,49.02497,4702.97021
541,49.76682,305.46606,4.60273,49.04718,4754.36084
542,49.78047,305.72302,4.63469,49.06937,4774.08838
543,49.81078,308.46277,4.6291,49.09158,4762.80469
544,49.88199,307.41351,4.59685,49.11377,4751.61816
545,49.93619,307.81296,4.61376,49.13597,4759.33008
546,50.00288,307.86737,4.62949,49.15817,4767.04199
547,50.10157,307.71655,4.58394,49.17745,4774.75439
548,50.05778,308.55093,4.63199,49.1854,4768.58057
549,50.04143,308.16376,4.60079,49.19335,4756.59668
550,50.05283,308.87518,4.66815,49.2013,4744.61279
551,50.06424,308.41721,4.65056,49.20925,4733.03564
552,50.0682,308.44644,4.6538,49.2172,4805.75928
553,50.04317,309.36664,4.57815,49.22515,4840.54199
554,50.00315,307.92081,4.62472,49.2331,4819.5166
555,49.92517,308.44446,4.61698,49.24105,4796.56543
556,49.92271,309.07755,4.64082,49.249,4772.80713
557,49.85489,308.75366,4.66338,49.25695,4749.04883
558,49.77887,307.51862,4.67829,49.2649,4736.91748
559,49.759,306.50095,4.61158,49.27285,4727.6123
560,49.73569,308.71765,4.66106,49.2808,4741.13867
561,49.72362,309.99222,4.66093,49.28875,4806.83789
562,49.78044,307.79752,4.59034,49.2967,4813.0752
563,49.84832,309.01358,4.64169,49.30465,4780.37695
564,49.85706,307.99689,4.64758,49.3126,4778.8877
565,49.84563,308.32886,4.62408,49.32055,4797.84277
566,49.90938,309.37186,4.59006,49.3285,4816.79736
567,49.88733,308.99878,4.60846,49.33645,4808.45313
568,49.82933,308.44833,4.63459,49.34439,4782.21777
569,49.87969,308.73752,4.62011,49.35234,4760.84277
570,49.9073,307.11081,4.62122,49.36029,4781.34131
571,49.85889,307.12402,4.60527,49.36824,4801.83984
572,49.8545,308.45078,4.65658,49.37619,4822.33838
573,49.93244,309.15933,4.6302,49.38414,4833.6875
574,49.97787,308.91794,4.62259,49.39208,4766.04004
575,49.97699,307.34766,4.59032,49.40003,4754.51807
576,49.94532,307.05688,4.6043,49.40798,4766.62793
577,49.92894,306.76611,4.61922,49.41593,4778.73779
578,49.95224,306.47534,4.59516,49.42387,4790.86426
579,50.10737,307.84189,4.5735,49.43182,4807.56689
580,50.04206,307.8179,4.65208,49.43977,4824.26904
581,50.04779,306.97577,4.58395,49.44772,4831.69873
582,50.0517,306.60925,4.6356,49.45567,4758.7207
583,50.16945,309.32999,4.64445,49.46362,4725.20605
584,50.20035,305.98651,4.61326,49.47156,4750.07861
585,50.33172,307.8334,4.59995,49.47951,4763.56006
586,50.41062,308.44406,4.57181,49.52777,4772.23584
587,50.50953,309.13135,4.60954,49.58591,4780.91211
588,50.55948,309.66995,4.61195,49.64405,4792.6001
589,50.58369,312.42688,4.64497,49.70219,4807.2627
590,50.56525,311.91479,4.66447,49.76033,4821.88672
591,50.57432,311.2269,4.66824,49.81847,4823.63672
592,50.58174,310.28,4.66523,49.84591,4825.38623
593,50.52675,310.82425,4.67287,49.84298,4827.13623
594,50.54172,313.1275,4.70323,49.84005,4830.38672
595,50.56916,311.17853,4.67993,49.83712,4837.09277
596,50.59187,310.97806,4.67964,49.83419,4843.79932
597,50.66206,312.21033,4.66127,49.83126,4850.50537
598,50.71468,310.60294,4.62686,49.82833,4872.03955
599,50.76345,311.30447,4.68392,49.82541,4903.34766
600,50.7896,311.58359,4.61343,49.82248,4934.26123
601,50.76802,312.84045,4.67071,49.81955,4813.89844
602,50.76934,312.41858,4.66887,49.81662,4800.14014
603,50.75384,311.7233,4.67866,49.81369,4827.83057
604,50.76289,313.3317,4.70269,49.81076,4823.11572
605,50.72578,311.06775,4.66425,49.80784,4818.40088
606,50.68733,311.49942,4.69821,49.80491,4813.68652
607,50.56467,311.19379,4.73036,49.80198,4839.71533
608,50.51733,313.83774,4.74972,49.79905,4873.32031
609,50.43499,312.18723,4.70275,49.79613,4893.5625
610,50.46909,311.91226,4.74711,49.7932,4882.94971
611,50.48618,314.79971,4.73006,49.79027,4885.21973
612,50.43922,313.71194,4.70854,49.78734,4892.95605
613,50.4463,314.11905,4.73628,49.78442,4900.69287
614,50.44919,312.90387,4.68723,49.78149,4871.98828
615,50.48982,312.39679,4.66323,49.77856,4834.2876
616,50.42222,313.02637,4.7241,49.77563,4825.57031
617,50.38668,310.99835,4.68953,49.77271,4829.16211
618,50.36855,310.92178,4.69615,49.76978,4833.30273
619,50.39373,311.03183,4.69935,49.76685,4842.28174
620,50.38089,313.62277,4.6874,49.76392,4851.26074
621,50.35617,310.87933,4.68114,49.76099,4860.24023
622,50.31476,310.82266,4.72408,49.75806,4844.08545
623,50.23419,310.71112,4.69749,49.75514,4821.70996
624,50.17386,313.02823,4.73328,49.75221,4799.33496
625,50.17871,313.62399,4.72397,49.74928,4854.22021
626,50.12138,314.37805,4.70987,49.74635,4917.54688
627,50.12157,311.19547,4.72613,49.74343,4869.30811
628,50.08662,313.78036,4.68592,49.7405,4828.74072
629,50.08183,312.39252,4.68148,49.73757,4867.03174
630,50.08718,312.01105,4.70133,49.73464,4891.35498
631,50.04878,311.19196,4.66936,49.73172,4860.22412
632,49.99403,310.95724,4.69359,49.72879,4833.12744
633,49.83096,312.603,4.7056,49.72586,4841.90234
634,49.72855,314.25256,4.78456,49.65283,4850.67773
635,49.67799,311.0329,4.76353,49.56239,4859.45264
636,49.66494,311.39246,4.69567,49.47874,4869.42725
637,49.63929,311.2991,4.68322,49.45555,4882.18848
638,49.6325,312.4035,4.74221,49.43237,4894.94971
639,49.6089,313.82999,4.73219,49.40919,4907.6709
640,49.61085,312.40982,4.65077,49.38601,4869.79834
641,49.54438,311.92157,4.68133,49.36283,4831.92529
642,49.28857,313.62604,4.68572,49.33965,4824.37451
643,49.32083,313.26184,4.68727,49.31646,4820.16699
644,49.27901,312.55038,4.67944,49.29328,4815.95898
645,49.2362,312.39926,4.71162,49.2701,4822.7168
646,49.16606,313.22769,4.7117,49.24692,4840.41797
647,49.10055,311.59338,4.69961,49.22374,4858.11865
648,49.10894,311.49307,4.67715,49.20055,4842.85254
649,49.20527,311.75375,4.71659,49.17737,4813.48438
650,49.24528,310.78061,4.6782,49.15419,4784.11621
651,49.29718,312.20279,4.62828,49.13101,4789.35938
652,49.26614,311.67636,4.63238,49.10782,4839.60303
653,49.23509,312.86685,4.63938,49.08464,4862.38574
654,49.20684,310.88162,4.6731,49.06145,4885.16846
655,49.25161,311.85867,4.68368,49.03827,4886.92871
656,49.29425,311.67563,4.66903,49.01509,4814.89844
657,49.33689,312.04199,4.6792,48.99191,4835.07178
658,49.27355,312.69003,4.66293,48.96872,4855.24463
659,49.22495,312.00089,4.66906,48.94554,4869.83594
660,49.18207,311.67636,4.68281,48.9166,4880.70459
661,49.18795,313.73248,4.64462,48.87904,4891.57373
662,49.07697,310.75116,4.64661,48.84147,4887.23975
663,49.0483,311.79654,4.65766,48.8039,4821.98047
664,49.01964,313.63031,4.66906,48.76633,4803.02295
665,48.99097,312.77332,4.6894,48.72876,4814.97119
666,48.96484,311.79681,4.72133,48.69119,4830.89795
667,48.84897,312.94308,4.64356,48.61656,4862.77783
668,48.72677,313.78006,4.69445,48.5378,4894.6582
669,48.54055,312.81671,4.66798,48.45903,4866.47119
670,47.84946,311.18344,4.61804,47.9552,4812.46777
671,47.46804,311.00348,4.65307,47.43939,4831.9458
672,47.21656,309.05197,4.56526,47.31387,4851.46777
673,46.95498,308.43182,4.55318,46.98929,4870.99023
674,46.70157,308.95132,4.55497,46.7295,4848.56836
675,46.59648,306.71783,4.56716,46.68589,4728.44531
676,46.66026,305.69675,4.53261,46.65482,4715.05371
677,48.21878,305.68576,4.52236,47.22171,4701.66211
678,48.42185,305.57156,4.54085,47.51832,4690.93652
679,48.39635,304.77835,4.55288,47.58326,4704.4707
680,48.50601,306.50992,4.54274,47.6482,4713.94336
681,48.47033,305.3551,4.54285,47.71315,4717.29541
682,48.57635,308.13052,4.55293,47.77703,4720.64746
683,48.71122,305.08209,4.52119,47.8313,4733.76367
684,48.68747,305.0965,4.52232,47.88556,4746.8916
685,48.61794,306.16794,4.55063,47.93983,4760.01953
686,48.74076,305.8895,4.54475,47.99409,4758.60107
687,48.8626,305.48203,4.52892,48.03159,4750.90967
688,48.87022,304.71594,4.54879,48.05785,4743.21875
689,48.91968,307.13138,4.56312,48.08411,4741.04834
690,48.94567,306.70596,4.54295,48.11036,4751.85205
691,49.00637,308.11755,4.59555,48.13662,4762.65527
692,48.98143,304.67514,4.5533,48.16288,4775.43311
693,49.04052,306.31226,4.55316,48.18913,4791.19141
694,49.14014,306.63318,4.55721,48.21539,4806.94971
695,49.14397,305.99106,4.54472,48.24165,4822.70801
696,49.20164,308.12286,4.57151,48.26165,4823.25684
697,49.23649,306.94162,4.57731,48.26696,4817.23145
698,49.34121,308.54861,4.56733,48.27227,4770.68896
699,49.3331,307.92624,4.5916,48.27758,4737.97363
700,49.34378,306.31003,4.59579,48.28289,4748.6626
701,49.3254,307.83167,4.58179,48.2882,4759.35156
702,49.39517,305.09985,4.5532,48.29351,4773.51855
703,49.4027,307.74847,4.54478,48.29882,4791.19336
704,49.35381,305.33026,4.56992,48.30413,4808.86816
705,49.34882,306.90359,4.58924,48.30943,4826.54346
706,49.36662,305.57193,4.60786,48.31474,4760.62939
707,49.34344,306.6037,4.61208,48.32005,4719.75586
708,49.31645,308.2677,4.59798,48.2905,4748.8877
709,49.38154,307.03168,4.53512,48.29084,4769.25293
710,49.35558,307.93539,4.58735,48.32091,4787.39307
711,49.3412,306.31104,4.59793,48.27763,4805.5332
712,49.31666,307.57083,4.63913,48.33021,4823.67285
713,49.4177,306.92047,4.63972,48.44761,4811.78613
714,49.47084,308.13177,4.5623,48.56501,4788.98145
715,49.54618,306.90704,4.57776,48.50444,4769.37744
716,49.63222,306.48267,4.57326,48.65992,4749.77295
717,49.68919,309.33807,4.56547,48.79557,4796.74121
718,49.62641,307.18692,4.58365,48.79648,4851.3374
719,49.67197,308.5874,4.59386,48.78194,4880.46533
720,49.68316,306.90652,4.5865,48.76741,4731.37256
721,49.63828,308.76282,4.59206,48.75288,4820.9834
722,49.68168,309.0856,4.59803,48.73834,4811.68408
723,49.4852,308.11493,4.57145,48.7238,4753.56396
724,49.12429,308.34793,4.67497,48.70927,4737.94434
725,48.87749,308.72516,4.65229,48.69473,4722.32471
726,48.36371,308.53445,4.66194,48.34256,4720.47363
727,48.14443,307.53326,4.63783,47.99264,4739.55176
728,47.89099,308.72437,4.62608,47.7187,4732.91602
729,47.74771,308.51184,4.59054,47.58516,4715.08643
730,47.62291,307.7951,4.58612,47.45161,4697.25635
731,47.27979,305.965,4.58139,47.26432,4719.05518
732,46.8794,306.50186,4.6191,46.93827,4739.81641
733,46.52509,308.73026,4.608,46.5522,4714.95703
734,46.36526,306.47617,4.55889,46.32755,4690.09717
735,46.16468,305.56476,4.62029,46.09389,4665.23779
736,46.02077,305.25024,4.6074,46.20502,4690.47607
737,47.04872,302.32983,4.53861,46.36428,4696.00488
738,48.29809,303.59387,4.56233,46.88278,4679.51953
739,48.47334,304.76367,4.59955,47.38552,4663.03369
740,48.55719,302.5065,4.59657,47.56739,4678.97559
741,48.79578,304.94897,4.55007,47.81184,4771.96777
742,48.97868,305.86176,4.58183,47.9475,4776.54932
743,49.06672,306.27747,4.5583,48.08316,4721.22559
744,49.15847,306.19443,4.56654,48.21882,4758.05811
745,49.24017,306.29474,4.59554,48.35448,4805.58691
746,49.31746,305.48566,4.56007,48.42266,4794.30127
747,49.34145,305.61078,4.56578,48.4934,4718.8457
748,49.41202,305.87601,4.63316,48.5776,4748.43457
749,49.42626,304.68225,4.63371,48.6618,4778.02344
750,49.43316,307.20474,4.65097,48.66645,4768.22461
751,49.41394,304.68228,4.63318,48.6363,4741.19727
752,49.29596,307.81509,4.69319,48.60615,4759.4248
753,49.31222,306.56766,4.71748,48.576,4808.37988
754,49.46724,304.52493,4.61462,48.54586,4851.92871
755,49.49151,307.05667,4.67047,48.51571,4844.26758
756,49.46825,306.15625,4.63733,48.48557,4771.88867
757,48.57101,305.85736,4.64182,48.45542,4770.8457
758,48.79454,305.67706,4.61872,48.47852,4801.17773
759,49.37605,307.10107,4.66591,48.49514,4831.50977
760,49.32418,308.1243,4.69927,48.46325,4799.86279
761,49.11432,306.10812,4.6601,48.44396,4747.50977
762,48.79825,305.94879,4.67543,48.48662,4756.50195
763,48.38968,306.28192,4.66242,48.474,4765.49414
764,48.11119,307.92032,4.69469,47.95782,4774.48633
765,47.69919,307.16699,4.68786,47.60379,4792.51025
766,47.42014,304.79056,4.64674,47.36898,4812.86182
767,47.4197,307.4765,4.64931,47.25326,4810.2002
768,47.23646,308.28549,4.66564,47.15152,4752.54199
769,47.25832,305.3703,4.6505,47.10346,4739.63818
770,47.28256,305.1124,4.64331,47.11021,4757.21045
771,47.33928,305.70715,4.60955,47.11695,4774.78271
772,47.24781,305.27338,4.64782,47.1237,4779.56348
773,47.21843,306.88022,4.64986,47.13044,4753.73145
774,47.35568,305.6748,4.66881,47.13718,4731.94385
775,47.35086,305.88382,4.64444,47.14393,4719.83936
776,47.39444,304.57733,4.62313,47.15067,4707.73486
777,47.40609,308.06668,4.63105,47.15742,4695.63037
778,47.42168,306.69391,4.58407,47.16417,4718.76465
779,47.31773,306.98096,4.61723,47.17091,4777.92139
780,47.4478,305.11481,4.63527,47.17766,4764.93457
781,47.38408,304.47577,4.62134,47.18441,4733.27686
782,47.51023,305.11542,4.62405,47.19115,4728.04395
783,47.5545,304.99701,4.61515,47.1979,4729.65479
784,47.51815,305.11603,4.62593,47.20464,4731.26514
785,47.89844,303.53625,4.62772,47.21139,4736.021
786,48.15079,304.75275,4.61317,47.21814,4745.61182
787,48.35942,306.25684,4.62568,47.26733,4755.20264
788,48.55811,306.6347,4.59821,47.38179,4764.79346
789,48.84665,305.69861,4.66848,47.78989,4757.78613
790,48.90301,305.65399,4.63775,47.88382,4739.43457
791,48.97281,306.45383,4.62055,47.97774,4728.28223
792,49.0426,305.46246,4.6011,48.02668,4747.05811
793,49.13091,306.80722,4.61827,48.03062,4765.83447
794,49.14132,307.26355,4.70047,48.04712,4754.85938
795,49.12743,307.30682,4.67583,48.06362,4736.15576
796,49.05359,306.28894,4.66395,48.08012,4717.45264
797,48.61814,307.4841,4.66578,48.09662,4710.28809
798,48.45186,304.86404,4.62845,48.11312,4720.90137
799,48.25322,306.29196,4.65301,48.12962,4731.51416
800,48.06659,304.76865,4.69305,48.02321,4750.55371
801,47.91177,304.94238,4.65722,47.79065,4570.59766
802,47.6478,305.41803,4.63268,47.54042,4590.64111
803,47.46468,304.75482,4.66469,47.29317,4592.44971
804,47.16277,303.69131,4.61054,47.11874,4518.15625
805,48.05657,303.88007,4.60175,47.21698,4716.81055
806,48.67423,304.49072,4.60579,47.60796,4524.17822
807,48.77905,304.90991,4.6149,47.85446,4531.54541
808,48.8459,303.67505,4.56648,47.87202,4739.35938
809,48.93949,305.36484,4.62544,48.13626,4751.52295
810,49.00373,304.70569,4.59007,48.11776,4763.68652
811,49.04694,305.97522,4.59703,48.09925,4775.85059
812,48.95506,305.71729,4.61459,48.08075,4775.94873
813,49.02003,305.37131,4.59202,48.06226,4763.63818
814,49.0563,305.12088,4.64435,48.04375,4751.32764
815,49.01871,305.88666,4.66336,48.02526,4764.04834
816,48.93501,306.2579,4.61671,48.00676,4779.7749
817,48.60135,305.52881,4.68512,47.98826,4795.50146
818,48.12271,306.64957,4.64836,47.96976,4762.50732
819,47.96375,305.97165,4.63614,47.9287,4696.03174
820,48.76958,306.64383,4.6869,47.79304,4767.56934
821,48.91672,305.78543,4.64178,47.65738,4826.0498
822,48.64633,305.22183,4.65399,47.52172,4850.46094
823,47.82069,305.29965,4.60964,47.38605,4777.88281
824,47.23489,304.89255,4.61836,47.2691,4734.71094
825,47.62933,304.9679,4.62356,47.34824,4716.71875
826,48.0768,305.27374,4.61199,47.42738,4698.72656
827,47.80324,304.81079,4.60045,47.50651,4694.3916
828,47.72913,303.84344,4.61455,47.58565,4711.21289
829,48.63494,304.61285,4.60867,47.76691,4728.03418
830,48.72427,303.91644,4.63741,47.86032,4753.48828
831,48.78561,304.78607,4.59435,47.94965,4779.01025
832,48.87335,304.61041,4.60313,48.03899,4804.53223
833,48.98505,306.44846,4.62824,48.12833,4795.32031
834,49.03442,304.51944,4.62958,48.17687,4770.64893
835,49.07069,304.87076,4.59711,48.22048,4748.20459
836,49.02676,305.79337,4.62101,48.26408,4725.77832
837,49.02457,304.55344,4.63119,48.30769,4708.75195
838,49.13468,305.3295,4.62029,48.35129,4745.14893
839,49.13439,305.57217,4.59626,48.39489,4781.5459
840,49.19823,305.74255,4.64866,48.4385,4765.96631
841,49.13327,306.62729,4.63422,48.38879,4749.95166
842,48.68771,304.69077,4.64843,48.32774,4735.93359
843,48.15936,305.26505,4.65946,48.26669,4741.71582
844,48.05422,304.48727,4.61469,48.21275,4747.49805
845,48.84934,304.6275,4.63126,48.15967,4753.28027
846,49.08559,304.15152,4.66824,48.03869,4758.15723
847,49.0512,306.22223,4.64288,47.87082,4762.7959
848,49.12114,306.27533,4.65177,47.70293,4767.43457
849,48.08643,307.04871,4.61353,47.53506,4764.49902
850,47.59501,306.89462,4.60823,47.36197,4749.77734
851,48.20133,305.10767,4.63904,47.39788,4735.05566
852,48.37318,304.32611,4.61749,47.43378,4727.88623
853,48.33934,303.28488,4.65226,47.4697,4725.94141
854,48.29896,303.28165,4.62649,47.5056,4723.99658
855,48.86494,303.63684,4.61494,47.84332,4722.05176
856,48.94355,305.05286,4.65093,47.93077,4734.62207
857,49.06693,304.64929,4.61747,48.19246,4748.96973
858,49.19821,305.58871,4.62592,48.30346,4763.31787
859,49.38116,304.52615,4.64329,48.42656,4777.66553
860,49.299,306.72791,4.59504,48.41301,4782.78809
861,49.32573,304.70288,4.60381,48.3914,4748.75879
862,49.40462,306.16342,4.6266,48.43862,4714.72949
863,49.41721,304.63696,4.61637,48.42923,4729.28418
864,49.35928,305.15796,4.61028,48.41983,4765.60596
865,49.39436,305.57523,4.59885,48.41044,4787.96875
866,49.42376,305.02203,4.63034,48.40105,4751.01514
867,49.45063,304.8027,4.62288,48.39165,4727.21631
868,49.52657,305.06088,4.64401,48.38226,4759.35547
869,49.59653,305.72086,4.64547,48.65703,4791.49414
870,49.65636,307.01675,4.63641,48.60554,4800.30859
871,49.52032,307.46335,4.60836,48.55405,4752.10059
872,48.84785,305.97461,4.59978,48.50257,4732.04688
873,49.42041,305.92102,4.61957,48.45108,4724.63086
874,49.51648,307.90408,4.62568,48.3996,4717.21484
875,49.32965,304.76004,4.6443,48.34811,4723.34717
876,48.60447,305.72382,4.61053,48.29663,4750.66895
877,47.98449,304.60721,4.64906,47.84225,4777.99072
878,47.54144,303.69687,4.65684,47.61554,4805.3125
879,47.29209,305.14267,4.62204,47.49814,4817.59717
880,48.20435,306.68134,4.65578,47.38074,4677.46533
881,49.1112,304.97467,4.63912,48.1436,4722.24072
882,49.11699,305.15466,4.63639,48.20621,4739.73633
883,49.18703,306.07913,4.65807,48.26882,4722.31787
884,49.23093,304.80707,4.60523,48.33143,4704.8999
885,49.28718,306.59082,4.60719,48.44005,4699.40674
886,48.0707,305.45984,4.61555,48.12125,4723.16602
887,48.25198,306.97668,4.65039,47.75026,4745.4668
888,48.86009,305.8392,4.63432,47.93727,4767.11133
889,48.86047,305.63919,4.66747,48.09044,4788.75537
890,48.23212,306.75238,4.66725,47.96834,4810.3999
891,47.68484,306.8472,4.6614,47.71552,4784.29541
892,47.33012,305.11826,4.62148,47.19024,4759.56934
